q,in_situ_GIWAXS_1,in_situ_GIWAXS_2,in_situ_GIWAXS_3,in_situ_GIWAXS_4,in_situ_GIWAXS_5
0.8543000866651536,1.3860017,1.486094,1.5729041,1.6397516,1.6921614
0.8561000869035722,1.3731717,1.4634756,1.5451174,1.611133,1.6610645
0.8579000871419908,1.3529466,1.4381216,1.515521,1.575397,1.6182692
0.8597000873804093,1.3379661,1.4233717,1.4949284,1.5530957,1.5949342
0.861500087618828,1.3237351,1.4052879,1.4735587,1.5323712,1.575116
0.8633000878572464,1.309242,1.3867198,1.4531953,1.5082179,1.5500326
0.8651000880956652,1.2996731,1.371404,1.4394151,1.4897232,1.5267878
0.8669000883340836,1.288311,1.354063,1.4211324,1.4675525,1.5016627
0.8687000885725022,1.2779677,1.3425361,1.4067316,1.4480284,1.4855751
0.8705000888109208,1.2671959,1.3322074,1.390763,1.4265611,1.46037
0.8723000890493394,1.2561907,1.3184532,1.3745104,1.408049,1.4398141
0.874100089287758,1.2451335,1.30595,1.3581136,1.3926797,1.4263294
0.8759000895261764,1.2345821,1.2932552,1.3394558,1.374756,1.411992
0.8777000897645952,1.22831,1.2822329,1.327657,1.361682,1.3973445
0.8795000900030137,1.2188274,1.2692231,1.3173741,1.3464389,1.379069
0.8813000902414324,1.2091137,1.2562643,1.3059372,1.3321576,1.3646989
0.8831000904798508,1.2004573,1.2469318,1.2955228,1.3198488,1.3515373
0.8849000907182694,1.1947902,1.2400352,1.2865863,1.3085469,1.3372039
0.886700090956688,1.1882288,1.2334859,1.2728962,1.297117,1.3241088
0.8885000911951066,1.1827059,1.2264359,1.2601365,1.2842941,1.3117294
0.8903000914335252,1.1765679,1.2166924,1.2511004,1.2727845,1.2989736
0.8921000916719436,1.1685483,1.2067245,1.2381622,1.2625444,1.2865231
0.8939000919103623,1.1626412,1.1991031,1.2295794,1.250732,1.2745839
0.8957000921487808,1.1569216,1.1927717,1.2242079,1.2430512,1.2672856
0.8975000923871996,1.1498606,1.1873238,1.2201456,1.2364051,1.2614003
0.899300092625618,1.1451894,1.1819652,1.2117383,1.2294499,1.2495537
0.9011000928640366,1.1403563,1.1736153,1.1996038,1.2205364,1.2371024
0.9029000931024552,1.136482,1.1652589,1.1923915,1.2108837,1.22925
0.9047000933408738,1.1331223,1.1607958,1.1857945,1.2009815,1.2225913
0.9065000935792924,1.126425,1.1550364,1.1786745,1.1947358,1.2158853
0.908300093817711,1.124668,1.1507971,1.1725162,1.1887264,1.2096149
0.9101000940561296,1.1203252,1.1434304,1.165668,1.1808456,1.2013704
0.911900094294548,1.1161104,1.1401275,1.1591263,1.1744151,1.1920717
0.9137000945329667,1.1099095,1.1380137,1.1545684,1.168139,1.1840428
0.9155000947713852,1.1047302,1.1335537,1.1468148,1.1613299,1.177431
0.917300095009804,1.1047599,1.1282039,1.1425551,1.1555849,1.1711186
0.9191000952482224,1.1010766,1.1196873,1.1370676,1.1476524,1.1620735
0.920900095486641,1.0945354,1.1146104,1.1298298,1.1415297,1.1528211
0.9227000957250596,1.0886669,1.1101819,1.122036,1.1358202,1.1467844
0.9245000959634782,1.0875819,1.1049304,1.1157135,1.1321759,1.1423434
0.9263000962018968,1.0851692,1.1030636,1.1133196,1.1276853,1.1383429
0.9281000964403152,1.0799364,1.0975046,1.1084952,1.1191208,1.131149
0.929900096678734,1.077276,1.0918505,1.105201,1.1117055,1.1262429
0.9317000969171524,1.0740606,1.0866855,1.0999415,1.1048222,1.1190227
0.9335000971555711,1.0697192,1.0830107,1.0939634,1.101789,1.1106801
0.9353000973939896,1.0661263,1.082042,1.0901974,1.096711,1.1079048
0.9371000976324082,1.0604812,1.0791065,1.0844939,1.089156,1.0986758
0.9389000978708268,1.0564212,1.0765224,1.0825696,1.0839769,1.094685
0.9407000981092454,1.0519208,1.0695128,1.0793808,1.0797224,1.0938281
0.942500098347664,1.0507852,1.0629067,1.0737712,1.0794585,1.090155
0.9443000985860824,1.0527273,1.0606204,1.0721291,1.079291,1.0834618
0.9461000988245012,1.0492597,1.0574318,1.0682057,1.0700047,1.0795422
0.9479000990629196,1.0461675,1.0554506,1.0648035,1.0653449,1.0781025
0.9497000993013384,1.0446948,1.0511174,1.060436,1.0622679,1.0712967
0.9515000995397568,1.043056,1.0456492,1.0583247,1.0592941,1.065506
0.9533000997781754,1.0410403,1.0452161,1.0564039,1.056564,1.0628325
0.955100100016594,1.0371524,1.0436532,1.0499982,1.0503339,1.0595773
0.9569001002550126,1.0354885,1.0426037,1.0447356,1.0486189,1.0587373
0.9587001004934312,1.0320935,1.0400938,1.0410621,1.0431753,1.0544461
0.9605001007318498,1.0295254,1.0387427,1.0390583,1.0359674,1.0467992
0.9623001009702684,1.0298706,1.0369895,1.0355659,1.0333462,1.041581
0.9641001012086868,1.0280569,1.0331014,1.0327142,1.0352418,1.0361574
0.9659001014471056,1.0249029,1.0300914,1.032577,1.0350442,1.035946
0.967700101685524,1.0233545,1.0274451,1.0298433,1.0328906,1.0341873
0.9695001019239428,1.0228238,1.0260993,1.0272009,1.0304615,1.0320479
0.9713001021623612,1.0220602,1.02455,1.02516,1.0296204,1.0300087
0.9731001024007798,1.018923,1.0220557,1.0239757,1.0253229,1.0272155
0.9749001026391984,1.0168098,1.0190941,1.0225384,1.0199589,1.024867
0.976700102877617,1.0143801,1.0167538,1.017472,1.0147185,1.0224937
0.9785001031160356,1.0139198,1.0157288,1.0149395,1.0146364,1.0196815
0.980300103354454,1.0124454,1.0157182,1.0144198,1.0127825,1.0169626
0.9821001035928728,1.0114372,1.0138102,1.0116285,1.010843,1.015885
0.9839001038312912,1.0118481,1.0114985,1.009398,1.0105345,1.0158852
0.98570010406971,1.0083257,1.0095206,1.0095673,1.0074465,1.0116541
0.9875001043081284,1.0059223,1.0095263,1.0084318,1.0058125,1.0083982
0.989300104546547,1.0032926,1.0057331,1.0049454,1.0036783,1.007584
0.9911001047849656,1.0033534,1.004554,1.0057926,1.0020819,1.007792
0.9929001050233842,1.004186,1.0046988,1.0069239,1.003187,1.0088807
0.9947001052618027,1.0016581,1.0024663,1.0040846,1.000408,1.0055329
0.9965001055002212,1.0012844,1.0026797,1.0042567,0.9974291,1.003052
0.99830010573864,1.0004005,1.0012066,1.0015439,0.9985351,0.9999781
1.0001001059770585,1.0,1.0,1.0,1.0,1.0
1.001900106215477,0.99726933,0.9983983,1.0017307,0.99382806,0.9987783
1.0037001064538955,0.9972259,1.0010304,1.0001831,0.993383,1.0002209
1.0055001066923144,1.0009884,1.002397,1.0019995,0.9973139,1.0061449
1.0073001069307328,1.0024251,1.002176,1.0036933,1.0017037,1.0102001
1.0091001071691517,1.0025263,1.0039346,1.0054203,1.0040497,1.0108186
1.01090010740757,1.00291,1.0044852,1.0055965,1.0042396,1.0090477
1.0127001076459885,1.0015861,1.0041693,1.004174,1.0037236,1.0078056
1.0145001078844071,1.0016448,1.0050559,1.0058943,1.0047915,1.0096573
1.0163001081228256,1.0010281,1.004504,1.007355,1.0057155,1.0110056
1.0181001083612444,1.0036345,1.0069692,1.008022,1.0063406,1.011411
1.0199001085996628,1.0062059,1.00851,1.009888,1.0090667,1.0137916
1.0217001088380815,1.0062897,1.0072079,1.0078466,1.012177,1.0159614
1.0235001090765,1.0048105,1.0109477,1.0116618,1.0130851,1.0190024
1.0253001093149188,1.004925,1.0145617,1.0159446,1.0141747,1.0209286
1.0271001095533372,1.0085309,1.0144782,1.0175471,1.0167325,1.0226535
1.0289001097917556,1.0108649,1.0143815,1.0199462,1.0204386,1.025365
1.0307001100301745,1.0092235,1.013629,1.0225668,1.0235051,1.0290755
1.032500110268593,1.010798,1.0188764,1.0258979,1.0268157,1.0338097
1.0343001105070115,1.0142969,1.0226625,1.0289575,1.0268103,1.0360345
1.03610011074543,1.0167423,1.0233775,1.0305524,1.0277109,1.0388747
1.0379001109838488,1.0182323,1.026766,1.0330683,1.0324132,1.0446005
1.0397001112222672,1.0178123,1.0300888,1.0360801,1.0371251,1.04886
1.0415001114606859,1.019923,1.0333316,1.0387028,1.0435233,1.0529069
1.0433001116991043,1.0216322,1.0352453,1.040574,1.0473235,1.056724
1.0451001119375227,1.0245883,1.0376029,1.0452124,1.0511816,1.0591949
1.0469001121759416,1.0272317,1.0382178,1.0490767,1.0543938,1.063318
1.04870011241436,1.03028,1.0410116,1.0503126,1.0589073,1.0676976
1.0505001126527789,1.0343183,1.0472375,1.0553595,1.0656704,1.0736277
1.0523001128911973,1.0336573,1.0514243,1.0613651,1.0717444,1.079157
1.054100113129616,1.0339127,1.054302,1.0635908,1.076143,1.0823803
1.0559001133680344,1.0377036,1.0556706,1.0647554,1.0799842,1.087536
1.0577001136064532,1.0415064,1.0575373,1.0725044,1.0846173,1.0955068
1.0595001138448716,1.0455619,1.0634606,1.0768505,1.0884454,1.1014719
1.0613001140832903,1.0464678,1.0682518,1.080135,1.0926964,1.1043304
1.0631001143217087,1.0462325,1.0684166,1.0858105,1.0980637,1.1064769
1.0649001145601271,1.0477977,1.0700003,1.0886928,1.1006751,1.109783
1.066700114798546,1.0513328,1.0714343,1.0886085,1.1035848,1.1168205
1.0685001150369644,1.053926,1.0760094,1.0941232,1.1092556,1.1242887
1.0703001152753833,1.0559723,1.0796119,1.1026856,1.1128044,1.1293361
1.0721001155138017,1.0577297,1.083241,1.1062124,1.115421,1.1322565
1.0739001157522203,1.0616354,1.0873462,1.1069762,1.1208804,1.1358923
1.0757001159906387,1.0648903,1.0903263,1.1081413,1.123736,1.1413082
1.0775001162290576,1.0658954,1.0938762,1.1094865,1.1301308,1.1471741
1.079300116467476,1.0661042,1.0958729,1.1122305,1.1339654,1.1514707
1.0811001167058945,1.067758,1.0967923,1.1167904,1.1374757,1.155869
1.082900116944313,1.0716306,1.099445,1.1211925,1.1404054,1.159831
1.0847001171827315,1.0729254,1.1039382,1.1264124,1.1429485,1.1637021
1.0865001174211504,1.0754204,1.1076595,1.1294515,1.1482142,1.1678942
1.0883001176595688,1.0780567,1.1083124,1.1314658,1.1536771,1.1732284
1.0901001178979877,1.0762986,1.1102939,1.1340148,1.1596937,1.1784971
1.091900118136406,1.0781003,1.1142999,1.1386396,1.1628875,1.1831309
1.0937001183748247,1.0821269,1.1159506,1.14315,1.1640347,1.1850442
1.0955001186132431,1.0828217,1.1170584,1.1462609,1.1697365,1.1869156
1.0973001188516616,1.081362,1.1179513,1.1490341,1.172316,1.1878836
1.0991001190900804,1.0833417,1.1210849,1.1538565,1.1726863,1.1897608
1.1009001193284988,1.0863955,1.1230122,1.1544157,1.1742094,1.1927042
1.1027001195669175,1.0864587,1.1240537,1.1505945,1.1759683,1.1969222
1.104500119805336,1.0878911,1.1248784,1.1545023,1.1780335,1.2021145
1.1063001200437548,1.087429,1.1251997,1.1589662,1.1794418,1.2052782
1.1081001202821732,1.0868385,1.1272961,1.1585823,1.1816419,1.2065303
1.109900120520592,1.088928,1.1285992,1.1579171,1.1843892,1.2075227
1.1117001207590105,1.0895869,1.1277896,1.1582376,1.1845462,1.2083383
1.1135001209974291,1.0906234,1.1293774,1.1619481,1.1847495,1.2123965
1.1153001212358475,1.091276,1.1311872,1.1639818,1.186158,1.2135005
1.117100121474266,1.0904438,1.1316019,1.1629622,1.1883025,1.2115626
1.1189001217126848,1.0923655,1.1311339,1.1642795,1.189525,1.2122856
1.1207001219511032,1.0928401,1.1308509,1.1657119,1.1910514,1.2141091
1.1225001221895219,1.0916866,1.1318011,1.1645278,1.1933575,1.2157933
1.1243001224279403,1.0905923,1.1331604,1.164243,1.1949375,1.2163684
1.1261001226663592,1.0913166,1.1350852,1.1654009,1.1953801,1.2145844
1.1279001229047776,1.0928029,1.1383848,1.1670824,1.1946883,1.2158622
1.1297001231431965,1.0939891,1.135567,1.1686784,1.1941453,1.2194512
1.1315001233816149,1.0956912,1.1334211,1.1687342,1.1941079,1.2226801
1.1333001236200333,1.0945052,1.1333433,1.1699231,1.1939144,1.2222697
1.135100123858452,1.093722,1.1326946,1.1706097,1.1948991,1.2230479
1.1369001240968704,1.0946537,1.1345718,1.1707317,1.1949781,1.225845
1.1387001243352892,1.0940999,1.1353241,1.1697382,1.1912239,1.225943
1.1405001245737076,1.0909392,1.1363525,1.1696405,1.1924826,1.2220383
1.1423001248121263,1.0897738,1.1366954,1.1692346,1.1918966,1.2190048
1.1441001250505447,1.0902317,1.1347353,1.1680884,1.1899929,1.2189159
1.1459001252889636,1.0898852,1.1317569,1.1683886,1.1913028,1.2167528
1.147700125527382,1.091051,1.1291993,1.1673868,1.1927701,1.2150289
1.1495001257658004,1.0904615,1.1306312,1.1658643,1.1879232,1.2151698
1.1513001260042193,1.0863419,1.1294135,1.163981,1.1842741,1.2142452
1.1531001262426377,1.0811158,1.124142,1.1578244,1.1790056,1.2062188
1.1549001264810563,1.077315,1.1184131,1.1518962,1.1731868,1.199975
1.1567001267194748,1.0715927,1.1103528,1.1447453,1.1696074,1.1952815
1.1585001269578936,1.0662986,1.1049844,1.1426681,1.1673299,1.1917441
1.160300127196312,1.0612823,1.1015757,1.1404545,1.1634837,1.1885581
1.1621001274347307,1.055216,1.0978694,1.1343662,1.1579607,1.183293
1.163900127673149,1.0516872,1.0956565,1.1285208,1.1527829,1.1779295
1.165700127911568,1.0494586,1.0921241,1.1227607,1.1512835,1.1739485
1.1675001281499864,1.0471656,1.0877521,1.1201934,1.148171,1.1709572
1.1693001283884048,1.0442039,1.084297,1.1167947,1.1453938,1.1686925
1.1711001286268237,1.0419313,1.0804341,1.1097021,1.1419743,1.1655295
1.172900128865242,1.0388529,1.0785334,1.1052926,1.1354154,1.1609082
1.1747001291036607,1.0333868,1.0766151,1.1030377,1.1310077,1.1537244
1.1765001293420791,1.0321327,1.0708131,1.0994847,1.1273739,1.148609
1.178300129580498,1.029598,1.066152,1.094745,1.1224823,1.145489
1.1801001298189164,1.0233325,1.0638727,1.0912523,1.1194134,1.141631
1.181900130057335,1.0206918,1.0629848,1.0899771,1.1171812,1.1396791
1.1837001302957535,1.017927,1.0595262,1.0873446,1.113499,1.1357765
1.185500130534172,1.0137072,1.0547621,1.0825638,1.1090214,1.1307237
1.1873001307725908,1.0108435,1.0508401,1.0800033,1.1047853,1.1269321
1.1891001310110092,1.0068314,1.0463326,1.0766499,1.1007311,1.1190586
1.190900131249428,1.0040708,1.040913,1.0733348,1.0957897,1.1142516
1.1927001314878465,0.99991584,1.0355465,1.067526,1.088684,1.1126409
1.1945001317262651,0.99543977,1.030392,1.0613135,1.0823824,1.1073134
1.1963001319646835,0.9937103,1.0275044,1.0566123,1.0771348,1.101501
1.1981001322031024,0.9879979,1.0263088,1.0526696,1.0739799,1.096389
1.1999001324415208,0.9842077,1.0231248,1.0500705,1.0711604,1.0912031
1.2017001326799392,0.98244566,1.016692,1.0458962,1.0663474,1.085029
1.2035001329183581,0.9795288,1.0135052,1.0393821,1.0592273,1.0790441
1.2053001331567765,0.9784159,1.0133691,1.0376539,1.0562619,1.0753546
1.2071001333951952,0.97862726,1.0133013,1.0357585,1.0542519,1.0741976
1.2089001336336136,0.9791,1.0114994,1.0350857,1.0517668,1.0741246
1.2107001338720325,0.9796121,1.0103267,1.0372798,1.0496975,1.0710977
1.2125001341104509,0.97691816,1.0080211,1.0341867,1.0476968,1.0679896
1.2143001343488695,0.97527176,1.0068691,1.0275042,1.0445857,1.0678288
1.216100134587288,0.9747132,1.0055069,1.0250216,1.0400777,1.0605568
1.2179001348257068,0.9743677,1.0012677,1.0220388,1.035571,1.051333
1.2197001350641252,0.97321033,0.99939346,1.0188307,1.0312957,1.0500063
1.2215001353025436,0.97009754,0.99776703,1.0167589,1.0271218,1.0502901
1.2233001355409625,0.96865875,0.99748564,1.0150703,1.0248159,1.0462279
1.225100135779381,0.9665856,0.99404854,1.0110253,1.0233082,1.0404458
1.2269001360177996,0.96449125,0.9891859,1.0060289,1.020072,1.0338899
1.228700136256218,0.961818,0.9842098,1.0020416,1.013936,1.0279341
1.2305001364946369,0.9578315,0.9816272,0.99864376,1.0091373,1.0230458
1.2323001367330553,0.9557489,0.980984,0.9956534,1.0066599,1.0194768
1.234100136971474,0.955707,0.9780608,0.99223304,1.0039778,1.0137541
1.2359001372098923,0.9529811,0.975083,0.9879631,1.0004038,1.010849
1.2377001374483108,0.9512924,0.97408193,0.9851431,0.9966602,1.0076739
1.2395001376867296,0.949056,0.9710358,0.9805864,0.9939277,1.0047601
1.241300137925148,0.9468479,0.9687966,0.9782813,0.99110454,1.0033851
1.243100138163567,0.94515,0.96776974,0.974477,0.9866344,1.0005188
1.2449001384019853,0.9433659,0.9639829,0.9714264,0.98258203,0.9955998
1.246700138640404,0.941537,0.9609255,0.97000605,0.9809145,0.9910521
1.2485001388788224,0.9382375,0.9575329,0.96902925,0.9764127,0.9891511
1.2503001391172412,0.9366835,0.954514,0.9678683,0.973474,0.9911642
1.2521001393556597,0.9366276,0.95515144,0.9654262,0.9733515,0.99045205
1.253900139594078,0.93641275,0.9566581,0.96306235,0.9712957,0.98405355
1.2557001398324967,0.93586946,0.95381385,0.96378046,0.9669306,0.9798732
1.2575001400709152,0.93459654,0.94979197,0.96079856,0.9654025,0.97700393
1.259300140309334,0.9327988,0.9461431,0.95760316,0.96396995,0.97642404
1.2611001405477524,0.9310608,0.9444119,0.95279664,0.96377665,0.9736248
1.2629001407861713,0.9290846,0.9436239,0.95020753,0.9616833,0.96886253
1.2647001410245897,0.9277831,0.9416445,0.95159906,0.95798856,0.9661488
1.2665001412630084,0.9246489,0.939032,0.9488109,0.9538184,0.9659197
1.2683001415014268,0.92311317,0.936254,0.94572234,0.95303947,0.9646435
1.2701001417398456,0.9219191,0.93513423,0.94539404,0.9513417,0.96279263
1.271900141978264,0.9194021,0.9340373,0.9426218,0.94884145,0.95962244
1.2737001422166825,0.9178712,0.9360137,0.93976563,0.9476815,0.957004
1.2755001424551011,0.9152947,0.9347906,0.93644637,0.94460404,0.9539329
1.2773001426935195,0.9147882,0.93118334,0.93324697,0.94298273,0.95098853
1.2791001429319384,0.91413164,0.93031156,0.93210846,0.94405544,0.94964
1.2809001431703568,0.912247,0.92763036,0.933149,0.94258046,0.9471698
1.2827001434087757,0.9098122,0.92463964,0.9328371,0.94044477,0.94521505
1.2845001436471941,0.9078698,0.9222368,0.9299076,0.93747073,0.94536036
1.2863001438856128,0.9080242,0.9206095,0.9270735,0.93429905,0.9429836
1.2881001441240312,0.9072575,0.9207405,0.92507637,0.93006766,0.93975335
1.2899001443624496,0.9063815,0.92018175,0.92453116,0.9282373,0.9380158
1.2917001446008685,0.90380657,0.91707635,0.923224,0.92810243,0.93802595
1.2935001448392869,0.90316296,0.9160129,0.92152077,0.9274887,0.9373196
1.2953001450777055,0.9019818,0.91595113,0.9213041,0.9258482,0.9358884
1.297100145316124,0.901255,0.91583395,0.92120355,0.9251097,0.9350271
1.2989001455545428,0.90137726,0.9161091,0.92026687,0.9237249,0.93293035
1.3007001457929612,0.8979344,0.91502374,0.919466,0.9221533,0.9316876
1.30250014603138,0.89700764,0.91357607,0.9186498,0.9218671,0.9306775
1.3043001462697985,0.89679736,0.9078418,0.91467834,0.9210813,0.92870116
1.306100146508217,0.89669204,0.9052181,0.9142922,0.9213958,0.9281239
1.3079001467466356,0.89464897,0.90669173,0.9138988,0.92120373,0.927625
1.309700146985054,0.89299756,0.9063562,0.91168153,0.91784286,0.92588234
1.3115001472234729,0.89184064,0.90519875,0.90968066,0.9174183,0.92565405
1.3133001474618913,0.8896267,0.9037034,0.90761954,0.9183213,0.9252164
1.31510014770031,0.88959134,0.90304613,0.9070111,0.91647047,0.923477
1.3169001479387283,0.88935894,0.9036157,0.90970117,0.91568106,0.92227745
1.3187001481771472,0.88863945,0.90231895,0.90980405,0.91486293,0.9231676
1.3205001484155656,0.88844925,0.9029148,0.9100152,0.9132907,0.92490166
1.3223001486539845,0.8857609,0.9051775,0.9091955,0.91010153,0.9236392
1.324100148892403,0.88483334,0.9029193,0.9071675,0.9111844,0.92157817
1.3259001491308213,0.88629264,0.90109175,0.90758705,0.9114957,0.92304444
1.32770014936924,0.88483477,0.9012501,0.90718526,0.9091798,0.92099106
1.3295001496076584,0.88237345,0.9006822,0.90499353,0.90869766,0.920772
1.3313001498460773,0.88221985,0.8999982,0.9032164,0.9082061,0.9211454
1.3331001500844957,0.8816118,0.89752585,0.90174013,0.9071501,0.9208143
1.3349001503229143,0.8831792,0.89560276,0.9013496,0.9072955,0.91978234
1.3367001505613327,0.8843854,0.89801365,0.900548,0.907741,0.9158047
1.3385001507997516,0.88179064,0.898796,0.9006543,0.90890485,0.9137364
1.34030015103817,0.87949216,0.89554876,0.90152794,0.9081516,0.91476583
1.3421001512765884,0.8782265,0.8937464,0.9006692,0.9064857,0.9164723
1.3439001515150073,0.877733,0.89409363,0.8978412,0.9070569,0.91725844
1.3457001517534257,0.87577564,0.8949847,0.89633375,0.9080051,0.917383
1.3475001519918444,0.87341547,0.89512926,0.8947137,0.9068172,0.9166999
1.3493001522302628,0.87563515,0.89255774,0.8956298,0.90297073,0.9149601
1.3511001524686816,0.87657136,0.88989407,0.89757204,0.9030309,0.9122891
1.3529001527071,0.87679726,0.89080215,0.8964843,0.90382147,0.9128626
1.3547001529455187,0.8758436,0.892977,0.89551324,0.904619,0.914687
1.3565001531839371,0.87501127,0.89155823,0.8975031,0.90278804,0.9152591
1.3583001534223555,0.8760514,0.8905119,0.8992224,0.9007435,0.9164087
1.3601001536607744,0.87549907,0.88931173,0.8960017,0.899448,0.9173855
1.3619001538991928,0.87324774,0.88977236,0.8935774,0.9007438,0.9183394
1.3637001541376117,0.8726898,0.8896166,0.8946948,0.90482694,0.9164025
1.3655001543760301,0.8733916,0.88836527,0.8964428,0.9076715,0.9136534
1.3673001546144488,0.87385434,0.88769776,0.89676225,0.9069405,0.9136279
1.3691001548528672,0.8721947,0.8906944,0.89575344,0.90438,0.9137436
1.370900155091286,0.87069994,0.8901985,0.8936687,0.9026242,0.9107527
1.3727001553297045,0.8718388,0.887855,0.8928895,0.90361154,0.9132751
1.374500155568123,0.8725238,0.8880543,0.89346623,0.9038212,0.914366
1.3763001558065415,0.87073636,0.8885033,0.89602906,0.9034851,0.91127557
1.37810015604496,0.8686295,0.8896363,0.8963799,0.90370286,0.9111054
1.3799001562833788,0.86836576,0.8895153,0.89336014,0.9042886,0.9122994
1.3817001565217972,0.87133634,0.8885257,0.8934053,0.90506196,0.9132328
1.383500156760216,0.8723408,0.8888552,0.8960974,0.90530473,0.91400915
1.3853001569986345,0.86957645,0.8882767,0.895078,0.90495765,0.9168431
1.3871001572370532,0.86730963,0.8880123,0.8951513,0.90854996,0.9170243
1.3889001574754716,0.86675864,0.8886206,0.89628434,0.91084653,0.91775274
1.3907001577138904,0.8682235,0.89102393,0.8963723,0.9094985,0.9185829
1.3925001579523089,0.8706869,0.89248973,0.90002674,0.9087086,0.9188622
1.3943001581907273,0.8723921,0.890034,0.89901453,0.91040343,0.9187651
1.396100158429146,0.872175,0.8920405,0.89796275,0.9099135,0.9211769
1.3979001586675643,0.87112,0.8944117,0.8981733,0.90844846,0.9244187
1.3997001589059832,0.86842155,0.89239544,0.89871633,0.905493,0.9244244
1.4015001591444016,0.8743,0.8960853,0.9063287,0.9123271,0.9289657
1.4033001593828205,0.8904634,0.9130272,0.9219224,0.9331407,0.94694674
1.405100159621239,0.89993846,0.9229539,0.9306467,0.94496477,0.9569205
1.4069001598596576,0.9074253,0.92889684,0.93755907,0.9530087,0.96470773
1.408700160098076,0.91196054,0.9361954,0.9440461,0.9604357,0.9716642
1.4105001603364944,0.9167191,0.94218194,0.95132715,0.96598214,0.97684294
1.4123001605749133,0.9226334,0.9463211,0.9566971,0.9701798,0.9827161
1.4141001608133317,0.92645,0.950829,0.9618491,0.9735007,0.9887746
1.4159001610517503,0.929012,0.95461285,0.9663503,0.9790126,0.9918558
1.4177001612901687,0.9328507,0.9572793,0.97151417,0.9840741,0.99706924
1.4195001615285876,0.93766123,0.9618555,0.97595173,0.99028283,1.0046939
1.421300161767006,0.94001776,0.9647515,0.97728676,0.99523926,1.0086259
1.4231001620054249,0.9408894,0.9690073,0.9787745,0.9962464,1.0123852
1.4249001622438433,0.943832,0.97506565,0.9847137,0.99827814,1.0177277
1.426700162482262,0.94761616,0.97694075,0.99008596,1.0023328,1.0201235
1.4285001627206804,0.9489917,0.97764707,0.9923524,1.0059574,1.0227559
1.4303001629590988,0.95241606,0.9797328,0.99487257,1.0082716,1.0297202
1.4321001631975177,0.9547767,0.98280585,0.99770576,1.0103494,1.0319921
1.433900163435936,0.9555432,0.9855918,1.0019147,1.0181772,1.03462
1.4357001636743547,0.95707715,0.9880214,1.0062063,1.0253316,1.0415744
1.4375001639127731,0.9602297,0.99186504,1.0065162,1.0260948,1.0431178
1.439300164151192,0.9630419,0.99513364,1.0074556,1.0279223,1.0419961
1.4411001643896104,0.96567154,0.9980289,1.0135192,1.03353,1.0479752
1.4429001646280293,0.9679458,1.0003841,1.0189289,1.0361991,1.0532069
1.4447001648664477,0.969263,1.0040262,1.0209451,1.0399592,1.0574296
1.4465001651048661,0.97169834,1.0059961,1.0235378,1.0431093,1.0602115
1.4483001653432848,0.9745798,1.0078926,1.0263534,1.0446991,1.061553
1.4501001655817032,0.9765067,1.0107014,1.029666,1.047398,1.0675343
1.451900165820122,0.9774412,1.0141248,1.0302224,1.052955,1.0726014
1.4537001660585405,0.9796966,1.0170966,1.0312574,1.0567137,1.0735632
1.455500166296959,0.9824526,1.0194256,1.0364723,1.0596532,1.0746626
1.4573001665353775,0.9862289,1.0224755,1.04096,1.0612487,1.0799158
1.4591001667737964,0.9859731,1.0232041,1.0440975,1.0628196,1.0861365
1.4609001670122148,0.9852125,1.025191,1.0457741,1.0656452,1.0900639
1.4627001672506332,0.9881284,1.029538,1.0464883,1.0704118,1.0919434
1.464500167489052,0.9923153,1.0310819,1.0495929,1.0753124,1.0927479
1.4663001677274705,0.9937892,1.0322121,1.0516864,1.0777222,1.0939534
1.4681001679658892,0.9940534,1.0364108,1.0558639,1.0773401,1.0989846
1.4699001682043076,0.99541676,1.0402266,1.062723,1.0800108,1.104782
1.4717001684427264,0.9987332,1.0412062,1.067352,1.0868696,1.1076711
1.4735001686811449,1.001172,1.0404009,1.0681655,1.0916332,1.1104491
1.4753001689195635,1.003214,1.0416793,1.0683208,1.0948243,1.1137973
1.477100169157982,1.0073225,1.0476093,1.0706145,1.0985879,1.1173006
1.4789001693964008,1.0072478,1.0512998,1.0729563,1.1014603,1.1218172
1.4807001696348192,1.0065861,1.0534203,1.0777514,1.1039495,1.1247487
1.4825001698732376,1.006795,1.0560803,1.0820411,1.1062894,1.1251189
1.4843001701116565,1.0085939,1.056855,1.084533,1.1105901,1.128724
1.486100170350075,1.0134887,1.0567781,1.0879294,1.1154329,1.1348037
1.4879001705884936,1.015286,1.0597548,1.092731,1.1162188,1.1382258
1.489700170826912,1.0172862,1.063583,1.094883,1.115829,1.1402049
1.4915001710653308,1.0195626,1.0652093,1.0949088,1.1226041,1.1482244
1.4933001713037493,1.0206347,1.0676193,1.0993332,1.128001,1.1547062
1.495100171542168,1.0238945,1.0723647,1.1034224,1.1302098,1.1562173
1.4969001717805863,1.0250635,1.0762712,1.1054257,1.1348844,1.1574833
1.4987001720190047,1.0276787,1.0813521,1.1093612,1.1421474,1.1616426
1.5005001722574236,1.0311953,1.0850925,1.1157247,1.1451169,1.1684726
1.502300172495842,1.0318437,1.0881757,1.1213758,1.1467819,1.1756395
1.5041001727342609,1.0332584,1.0911983,1.1237468,1.1498952,1.1797491
1.5059001729726793,1.0356745,1.0912822,1.1252286,1.157611,1.1843067
1.507700173211098,1.0382533,1.0949349,1.130206,1.1666446,1.1909508
